Day,Close,Volume,MA_20,MA_40
2021-03-24,54287.06,2435.047782034,55371.518500000006,52681.204249999995
2021-03-25,52310.03,1975.768546642,55569.2725,52800.97075
2021-03-26,51382.8,1617.658440802,55693.6295,52903.4605
2021-03-27,55324.02,723.140896487,56007.454999999994,53068.18725
2021-03-28,55939.21,568.477106377,56260.80750000001,53268.107500000006
2021-03-29,55796.51,1911.647164044,56426.895000000004,53431.87475
2021-03-30,57647.72,1008.245332658,56558.79350000001,53566.2455
2021-03-31,58790.08,1627.365802294,56693.682499999995,53746.177
2021-04-01,58840.09,1032.168729197,56740.76700000001,53816.3145
2021-04-02,58772.45,1037.764201923,56820.825,53885.4715
2021-04-03,59046.1,730.471254485,56717.24250000001,53922.92425
2021-04-04,56718.63,410.000593989,56594.7,53987.92074999999
2021-04-05,58298.89,742.453594246,56741.716,54220.621
2021-04-06,59222.22,963.99896319,56847.761,54455.8165
2021-04-07,58038.64,2139.194054338,56787.96499999999,54733.475
2021-04-08,55985.69,835.4674720200001,56709.24650000001,54973.328250000006
2021-04-09,58132.54,886.248817885,56713.37749999999,55278.0115
2021-04-10,58162.0,1373.578629597,56718.007999999994,55598.41024999999
2021-04-11,60000.0,627.870019911,56847.63249999999,55857.66124999999
2021-04-12,60129.32,1240.628691286,57141.2,56151.68275
2021-04-13,59911.34,1879.313409333,57422.414000000004,56396.96625
2021-04-14,63661.29,3249.552489811,57989.977,56779.624749999995
2021-04-15,63292.99,1034.427743037,58585.4865,57139.558000000005
2021-04-16,63349.82,2584.431749542,58986.7765,57497.11575
2021-04-17,61459.5,930.943922452,59262.79099999999,57761.799250000004
2021-04-18,60228.24,5392.236905793,59484.37749999999,57955.636249999996
2021-04-19,56338.55,2027.757057527,59418.918999999994,57988.85625
2021-04-20,55768.94,6.290095051,59267.862,57980.77225
