Day,Close,Volume,MA_20,MA_40
2021-02-22,1937.42,64872.38073359,1777.089,1530.5885
2021-02-23,1783.49,112158.80432656,1790.2465,1546.8715
2021-02-24,1582.45,59601.50869688,1785.7364999999998,1555.5725
2021-02-25,1629.83,38423.44871947,1787.048,1566.99825
2021-02-26,1483.27,76025.90302405,1774.899,1573.449
2021-02-27,1444.18,32638.14750414,1763.1924999999999,1578.6625
2021-02-28,1451.26,53020.67661452,1755.025,1583.293
2021-03-01,1427.07,39035.56557072,1738.4134999999999,1584.99775
2021-03-02,1572.34,30197.01265073,1728.0404999999998,1589.69525
2021-03-03,1486.01,28497.74285254,1715.1555,1599.058
2021-03-04,1562.78,22025.81570382,1703.7165,1607.3955
2021-03-05,1541.17,28641.29179949,1688.357,1615.0755
2021-03-06,1531.39,20930.14642064,1674.0134999999998,1618.5807499999999
2021-03-07,1656.57,13921.19591374,1666.636,1627.2715
2021-03-08,1731.5,25480.28459985,1664.0185000000001,1636.23475
2021-03-09,1840.43,17294.80457617,1666.8155,1651.16525
2021-03-10,1877.81,28023.03585805,1667.9879999999998,1664.819
2021-03-11,1796.4,21663.81414413,1660.6654999999998,1675.1735
2021-03-12,1832.86,24998.62735258,1654.2655,1686.50125
2021-03-13,1767.45,42155.96314791,1646.784,1697.9265
2021-03-14,1918.52,31895.19277888,1645.839,1711.464
2021-03-15,1853.18,39490.9773265,1649.3235,1719.7849999999999
2021-03-16,1791.13,19703.48213799,1659.7575000000002,1722.747
2021-03-17,1811.36,17091.63997313,1668.834,1727.941
2021-03-18,1830.0,19524.65420907,1686.1705000000002,1730.53475
2021-03-19,1772.54,10799.4938312,1702.5885000000003,1732.8905
2021-03-20,1811.45,12768.51449851,1720.598,1737.8114999999998
2021-03-21,1801.0,8053.98914279,1739.2945,1738.8539999999998
2021-03-22,1786.54,21604.35222784,1750.0045000000002,1739.0225000000003
2021-03-23,1684.48,17795.9859948,1759.9279999999999,1737.5417499999999
2021-03-24,1665.65,29639.32121431,1765.0715,1734.3939999999998
2021-03-25,1581.55,18608.79672372,1767.0904999999998,1727.7237499999999
2021-03-26,1589.79,15497.071252920001,1770.0104999999999,1722.0120000000002
2021-03-27,1709.6,6718.32161433,1772.6619999999998,1719.649
2021-03-28,1716.44,8001.76813918,1771.909,1717.9637500000001
2021-03-29,1686.87,27492.23312203,1764.2309999999998,1715.5232499999997
2021-03-30,1822.57,17399.9013029,1761.4689999999998,1714.7285
2021-03-31,1843.47,27290.66550203,1763.8224999999998,1712.2440000000001
2021-04-01,1932.35,20566.9718258,1768.7969999999998,1711.53125
2021-04-02,1968.39,34045.89802197,1778.8439999999998,1712.8139999999999
2021-04-03,2136.18,17489.30951652,1789.727,1717.7830000000001
2021-04-04,2001.5,13786.27293429,1797.143,1723.23325
2021-04-05,2078.75,15124.52313519,1811.524,1735.64075
2021-04-06,2115.28,24876.98412163,1826.72,1747.777
2021-04-07,2114.04,32325.53549439,1840.9219999999998,1763.5462499999999
2021-04-08,1966.62,18060.71279131,1850.6259999999997,1776.6072500000002
2021-04-09,2079.35,15864.37573506,1864.021,1792.3094999999998
2021-04-10,2067.7,19582.08822697,1877.3560000000002,1808.3252500000003
2021-04-11,2136.31,7269.9419998799995,1894.8445,1822.4245000000003
2021-04-12,2155.25,14341.05510274,1918.3830000000003,1839.1555
2021-04-13,2143.47,35216.05173021,1942.2740000000001,1853.6727500000002
